UBIGEO,UBIGEO_INEI,DEPARTAMENTO,PROVINCIA,DISTRITO,pobreza_inf_2018,pobreza_sup_2018,pobreza_mid_2018,grupo_robusto,rank_pobreza,pob2020,valid_candidates,jpp_votes,fp_votes,rp_votes,jpp_share,fp_share,rp_share,jpp_minus_fp_share
150111,160108,Loreto,Maynas,Punchana,15.949503640000001,23.09014036,19.519822,15.0,1445.0,88908.0,29042,1041,9548,1761,0.03584463879898079,0.32876523655395634,0.06063631981268508,-0.29292059775497553
150112,160112,Loreto,Maynas,Belén,21.592545880000003,31.33951612,26.466031,13.0,1201.0,71005.0,23802,740,8377,1493,0.031089824384505502,0.35194521468784135,0.06272582135954961,-0.3208553903033358
150113,160113,Loreto,Maynas,San Juan Bautista,18.015966040000002,24.38704796,21.201507,14.0,1398.0,152555.0,41429,1687,12213,2269,0.04072026841101644,0.29479350213618477,0.054768398947597094,-0.2540732337251683
150201,160201,Loreto,Alto Amazonas,Yurimaguas,27.5692504,35.904483600000006,31.736867000000004,11.0,1031.0,104052.0,33781,5198,6593,1746,0.153873479174684,0.19516888191586987,0.05168585891477458,-0.04129540274118587
150202,160202,Loreto,Alto Amazonas,Balsapuerto,44.26451187999999,62.46104212,53.362776999999994,6.0,249.0,17006.0,4440,2567,140,79,0.5781531531531532,0.03153153153153153,0.01779279279279279,0.5466216216216216
150205,160205,Loreto,Alto Amazonas,Jeberos,25.6202956,46.4907284,36.055512,10.0,878.0,4658.0,1300,366,97,132,0.2815384615384615,0.07461538461538461,0.10153846153846154,0.2069230769230769
150206,160206,Loreto,Alto Amazonas,Lagunas,36.24372628,51.557723720000006,43.900725,8.0,578.0,13684.0,4293,689,475,316,0.16049382716049382,0.11064523643139995,0.07360819939436292,0.04984859072909387
150210,160210,Loreto,Alto Amazonas,Santa Cruz,30.41086488,57.373005119999995,43.891935,8.0,580.0,4273.0,1359,286,145,140,0.21044885945548197,0.10669610007358352,0.10301692420897719,0.10375275938189846
150211,160211,Loreto,Alto Amazonas,Teniente César López Rojas,24.017532319999997,42.04632967999999,33.03193099999999,11.0,978.0,6219.0,2391,857,278,70,0.3584274362191552,0.11626934337097448,0.029276453366792136,0.24215809284818068
150301,160301,Loreto,Loreto,Nauta,33.42635908,49.852146919999996,41.639253,9.0,651.0,33520.0,10722,1020,3112,669,0.09513150531617236,0.29024435739600823,0.062395075545607165,-0.19511285207983586
150302,160302,Loreto,Loreto,Parinari,38.91455088000001,59.22268712,49.068619000000005,7.0,389.0,6276.0,1458,162,509,13,0.1111111111111111,0.34910836762688613,0.008916323731138546,-0.23799725651577502
150303,160303,Loreto,Loreto,Tigre,41.994998759999994,59.678585240000004,50.836792,7.0,342.0,7568.0,1978,123,929,23,0.0621840242669363,0.4696663296258847,0.011627906976744186,-0.4074823053589484
150304,160305,Loreto,Loreto,Urarinas,35.021728679999995,65.19060532,50.106167,7.0,357.0,13751.0,2851,512,958,219,0.1795861101367941,0.3360224482637671,0.07681515257804279,-0.156436338126973
150305,160304,Loreto,Loreto,Trompeteros,28.6810614,44.8735426,36.777302,10.0,842.0,10789.0,1602,207,520,26,0.12921348314606743,0.32459425717852686,0.016229712858926344,-0.19538077403245943
150401,160501,Loreto,Requena,Requena,36.03883492,50.38671308,43.212773999999996,9.0,599.0,28008.0,8534,1522,2817,388,0.1783454417623623,0.33009139910944457,0.045465198031403795,-0.15174595734708227
150402,160502,Loreto,Requena,Alto Tapiche,41.66149644,65.86940156,53.765449000000004,6.0,237.0,1631.0,428,10,102,20,0.02336448598130841,0.2383177570093458,0.04672897196261682,-0.21495327102803738
150403,160503,Loreto,Requena,Capelo,47.193119839999994,66.00920216,56.601161,6.0,169.0,2417.0,738,84,268,25,0.11382113821138211,0.36314363143631434,0.03387533875338753,-0.24932249322493222
150404,160504,Loreto,Requena,Emilio San Martín,42.72713052,65.75943548,54.243283,6.0,219.0,6859.0,1797,82,358,188,0.045631608235948806,0.19922092376182526,0.10461880912632164,-0.15358931552587646
150405,160505,Loreto,Requena,Maquia,42.81316796,63.57152404000001,53.192346,6.0,254.0,8669.0,1859,276,543,227,0.14846691769768694,0.29209252286175363,0.12210866057019903,-0.1436256051640667
150406,160506,Loreto,Requena,Puinahua,31.56012868,53.18183732,42.370982999999995,9.0,627.0,4617.0,1804,206,969,37,0.11419068736141907,0.5371396895787139,0.020509977827051,-0.42294900221729487
150407,160507,Loreto,Requena,Saquena,44.94012688,60.38746312000001,52.66379500000001,7.0,273.0,3256.0,1066,63,236,279,0.05909943714821764,0.22138836772983114,0.26172607879924953,-0.1622889305816135
150408,160508,Loreto,Requena,Soplin,34.76680364,61.55761636,48.16221,8.0,417.0,695.0,204,16,58,25,0.0784313725490196,0.28431372549019607,0.12254901960784313,-0.20588235294117646
150409,160509,Loreto,Requena,Tapiche,29.364531439999997,55.42581256,42.395171999999995,9.0,624.0,952.0,337,14,106,75,0.04154302670623145,0.314540059347181,0.22255192878338279,-0.27299703264094954
150410,160510,Loreto,Requena,Jenaro Herrera,38.430917920000006,64.05840008,51.244659,7.0,329.0,5092.0,1213,58,481,158,0.04781533388293487,0.3965375103050289,0.1302555647155812,-0.348722176422094
150411,160511,Loreto,Requena,Yaquerana,36.08760828,60.826265719999995,48.456936999999996,8.0,409.0,2263.0,185,10,124,0,0.05405405405405406,0.6702702702702703,0.0,-0.6162162162162163
150501,160601,Loreto,Ucayali,Contamana,24.5422154,42.1628506,33.352533,11.0,968.0,28258.0,7165,1096,2532,580,0.15296580600139567,0.3533845080251221,0.08094905792044661,-0.20041870202372644
150502,160606,Loreto,Ucayali,Vargas Guerra,38.9222552,56.64518280000001,47.783719000000005,8.0,438.0,7543.0,2003,351,562,50,0.17523714428357465,0.28057913130304546,0.02496255616575137,-0.10534198701947081
150503,160603,Loreto,Ucayali,Padre Márquez,41.62217216,63.302433840000006,52.462303000000006,7.0,279.0,3503.0,880,262,252,9,0.29772727272727273,0.2863636363636364,0.010227272727272727,0.011363636363636354
150504,160604,Loreto,Ucayali,Pampa Hermosa,42.19673347999999,61.33431852,51.765525999999994,7.0,305.0,6200.0,1649,537,508,46,0.32565191024863555,0.3080654942389327,0.027895694360218316,0.017586416009702843
150505,160605,Loreto,Ucayali,Sarayacu,41.994570679999995,58.976567319999994,50.485569,7.0,348.0,15234.0,2631,430,1026,237,0.16343595591030027,0.3899657924743444,0.09007981755986318,-0.2265298365640441
150506,160602,Loreto,Ucayali,Inahuaya,15.37418792,31.609742080000004,23.491965,14.0,1323.0,1739.0,683,78,285,22,0.11420204978038068,0.4172767203513909,0.032210834553440704,-0.30307467057101023
150601,160401,Loreto,Mariscal Ramón Castilla,Ramón Castilla,26.890506960000003,47.00902104,36.949764,10.0,837.0,23811.0,5126,373,2917,349,0.07276628950448694,0.5690596956691377,0.06808427623878267,-0.4962934061646508
150602,160402,Loreto,Mariscal Ramón Castilla,Pebas,41.39447948,58.170068519999994,49.782274,7.0,367.0,12700.0,2060,142,1100,74,0.06893203883495146,0.5339805825242718,0.035922330097087375,-0.46504854368932036
150603,160403,Loreto,Mariscal Ramón Castilla,Yavari,36.54292368000001,55.75030432,46.146614,8.0,489.0,10041.0,1978,88,1201,159,0.044489383215369056,0.6071789686552073,0.08038422649140546,-0.5626895854398382
150604,160404,Loreto,Mariscal Ramón Castilla,San Pablo,42.09102324,55.26518676,48.678105,7.0,401.0,12680.0,1837,154,940,233,0.08383233532934131,0.5117038649972782,0.12683723462166577,-0.42787152966793685
150701,160701,Loreto,Datem Del Marañón,Barranca,29.12815004,47.08057796,38.104364000000004,10.0,793.0,15950.0,4843,1534,912,194,0.31674581870741275,0.18831302911418543,0.04005781540367541,0.12843278959322732
150702,160706,Loreto,Datem Del Marañón,Andoas,35.35413588,59.61324012,47.483688,8.0,445.0,15800.0,1728,864,249,18,0.5,0.1440972222222222,0.010416666666666666,0.3559027777777778
150703,160702,Loreto,Datem Del Marañón,Cahuapanas,41.047689919999996,61.30163608,51.174662999999995,7.0,332.0,7942.0,2224,1635,62,61,0.7351618705035972,0.02787769784172662,0.027428057553956834,0.7072841726618705
150704,160703,Loreto,Datem Del Marañón,Manseriche,37.625556679999995,61.41629932,49.520928,7.0,376.0,9451.0,3549,1491,872,32,0.42011834319526625,0.24570301493378416,0.009016624401239785,0.1744153282614821
150705,160704,Loreto,Datem Del Marañón,Morona,31.003922240000005,49.19607776,40.1,9.0,707.0,4557.0,1463,663,231,40,0.4531784005468216,0.15789473684210525,0.02734107997265892,0.29528366370471637
150706,160705,Loreto,Datem Del Marañón,Pastaza,33.69035572,52.23212428,42.961240000000004,9.0,608.0,6170.0,2572,955,427,113,0.3713063763608087,0.1660186625194401,0.04393468118195956,0.2052877138413686
150902,160802,Loreto,Putumayo,Rosa Panduro,23.335140039999995,51.46986596000001,37.402503,10.0,819.0,615.0,115,7,78,2,0.06086956521739131,0.6782608695652174,0.017391304347826087,-0.6173913043478261
150904,160804,Loreto,Putumayo,Yaguas,49.3600964,72.4182616,60.889179,5.0,107.0,1559.0,144,4,99,11,0.027777777777777776,0.6875,0.0763888888888889,-0.6597222222222222
160101,170101,Madre De Dios,Tambopata,Tambopata,3.14347468,6.431735320000001,4.787605000000001,22.0,1813.0,100011.0,47681,8203,6858,2040,0.17203917703068308,0.1438308760302846,0.04278433757681257,0.028208301000398478
160102,170102,Madre De Dios,Tambopata,Inambari,3.3280584,8.050619600000001,5.689339,22.0,1798.0,15132.0,7220,2830,575,106,0.39196675900277006,0.0796398891966759,0.014681440443213296,0.31232686980609414
160103,170103,Madre De Dios,Tambopata,Las Piedras,2.4833475600000003,7.20308244,4.843215000000001,22.0,1812.0,18553.0,5788,1553,844,163,0.26831375259156875,0.14581893572909468,0.02816171389080857,0.12249481686247407
160104,170104,Madre De Dios,Tambopata,Laberinto,5.2127006,14.665251399999999,9.938976,19.0,1732.0,6518.0,3567,1458,294,45,0.4087468460891506,0.08242220353238015,0.012615643397813289,0.3263246425567704
160201,170201,Madre De Dios,Manú,Manú,2.3402262800000004,19.17459572,10.757411,19.0,1710.0,2373.0,1330,409,107,23,0.3075187969924812,0.08045112781954887,0.017293233082706767,0.2270676691729323
160202,170202,Madre De Dios,Manú,Fitzcarrald,7.820201080000001,26.016162920000003,16.918182,16.0,1536.0,1547.0,202,63,37,2,0.3118811881188119,0.18316831683168316,0.009900990099009901,0.12871287128712872
160203,170203,Madre De Dios,Manú,Madre De Dios,0.20358120000000013,3.6423228,1.922952,24.0,1857.0,6553.0,3290,1313,367,38,0.39908814589665653,0.1115501519756839,0.011550151975683891,0.2875379939209726
160204,170204,Madre De Dios,Manú,Huepetuhe,3.8674770799999996,9.749052919999999,6.808264999999999,21.0,1780.0,10645.0,3198,1100,352,55,0.3439649781113196,0.11006879299562226,0.01719824890556598,0.23389618511569732
160301,170301,Madre De Dios,Tahuamanú,Iñaparí,0.07760119999999995,4.2209628,2.149282,24.0,1854.0,3227.0,795,70,285,51,0.0880503144654088,0.3584905660377358,0.06415094339622641,-0.27044025157232704
160302,170302,Madre De Dios,Tahuamanú,Iberia,4.22525476,10.95087324,7.588064,20.0,1767.0,5784.0,2529,458,413,78,0.18109924871490707,0.16330565440885725,0.03084223013048636,0.01779359430604982
160303,170303,Madre De Dios,Tahuamanú,Tahuamanú,0.7901522000000001,5.9764298,3.383291,23.0,1831.0,3468.0,1615,540,326,20,0.33436532507739936,0.2018575851393189,0.01238390092879257,0.13250773993808046
170101,180101,Moquegua,Mariscal Nieto,Moquegua,5.723227359999999,8.32349664,7.023362,20.0,1776.0,74486.0,27493,2605,1577,1567,0.09475139126323064,0.05736005528680028,0.05699632633761321,0.03739133597643036
170102,180102,Moquegua,Mariscal Nieto,Carumas,17.65086932,35.27081068,26.460839999999997,13.0,1202.0,2197.0,1453,457,49,19,0.3145216792842395,0.03372333103922918,0.01307639366827254,0.2807983482450103
170103,180103,Moquegua,Mariscal Nieto,Cuchumbaya,17.65086932,35.27081068,26.460839999999997,13.0,1203.0,723.0,660,262,14,4,0.396969696969697,0.021212121212121213,0.006060606060606061,0.37575757575757573
170104,180105,Moquegua,Mariscal Nieto,San Cristóbal,25.20189908,54.66325492000001,39.932577,9.0,720.0,1588.0,1127,491,26,9,0.4356699201419698,0.023070097604259095,0.007985803016858917,0.4125998225377107
170105,180106,Moquegua,Mariscal Nieto,Torata,0.8837017600000003,11.22120824,6.052455,22.0,1795.0,6753.0,5853,1057,219,173,0.18059114983769006,0.03741670937980523,0.029557491884503673,0.14317444045788483
170106,180104,Moquegua,Mariscal Nieto,Samegua,2.72286772,7.73661828,5.229743,22.0,1804.0,9804.0,5549,628,339,291,0.11317354478284375,0.061092088664624254,0.05244188142007569,0.052081456118219495
170201,180201,Moquegua,General Sánchez Cerro,Omate,3.81237072,11.125789280000001,7.469080000000001,20.0,1769.0,3117.0,1694,142,205,57,0.08382526564344746,0.12101534828807556,0.03364817001180637,-0.0371900826446281
170202,180203,Moquegua,General Sánchez Cerro,Coalaque,10.591692000000002,23.573948,17.08282,16.0,1528.0,965.0,642,137,44,16,0.21339563862928349,0.06853582554517133,0.024922118380062305,0.14485981308411217
170203,180202,Moquegua,General Sánchez Cerro,Chojata,17.423448200000003,31.1618918,24.29267,14.0,1286.0,576.0,433,175,18,6,0.40415704387990764,0.04157043879907621,0.013856812933025405,0.3625866050808314
170204,180204,Moquegua,General Sánchez Cerro,Ichuña,27.2455634,41.553700600000006,34.399632000000004,11.0,935.0,3014.0,1339,494,21,11,0.36893203883495146,0.01568334578043316,0.008215085884988798,0.3532486930545183
170205,180205,Moquegua,General Sánchez Cerro,La Capilla,10.591692000000002,23.573948,17.08282,16.0,1529.0,547.0,492,67,46,9,0.13617886178861788,0.09349593495934959,0.018292682926829267,0.04268292682926829
170206,180206,Moquegua,General Sánchez Cerro,Lloque,17.423448200000003,31.1618918,24.29267,14.0,1287.0,493.0,417,149,4,2,0.35731414868105515,0.009592326139088728,0.004796163069544364,0.34772182254196643
170207,180207,Moquegua,General Sánchez Cerro,Matalaque,15.917759480000004,44.03675052,29.977255,12.0,1089.0,402.0,409,97,12,1,0.2371638141809291,0.029339853300733496,0.0024449877750611247,0.2078239608801956
170208,180208,Moquegua,General Sánchez Cerro,Puquina,10.591692000000002,23.573948,17.08282,16.0,1530.0,2512.0,1365,398,106,27,0.2915750915750916,0.07765567765567766,0.01978021978021978,0.21391941391941394
170209,180209,Moquegua,General Sánchez Cerro,Quinistaquillas,2.8215010400000002,17.31070696,10.066104000000001,19.0,1731.0,480.0,348,53,8,6,0.15229885057471265,0.022988505747126436,0.017241379310344827,0.12931034482758622
170210,180210,Moquegua,General Sánchez Cerro,Ubinas,17.423448200000003,31.1618918,24.29267,14.0,1288.0,1574.0,1175,402,69,19,0.3421276595744681,0.05872340425531915,0.016170212765957447,0.283404255319149
170211,180211,Moquegua,General Sánchez Cerro,Yunga,17.423448200000003,31.1618918,24.29267,14.0,1289.0,823.0,431,111,16,6,0.25754060324825984,0.037122969837587005,0.013921113689095127,0.22041763341067283
170301,180301,Moquegua,Ilo,Ilo,4.56741828,7.76489172,6.166155,22.0,1792.0,70753.0,40820,4145,3629,2967,0.10154336109750123,0.08890249877511024,0.07268495835374816,0.012640862322390992
170302,180302,Moquegua,Ilo,El Algarrobal,1.6614249599999993,16.10995304,8.885689,19.0,1749.0,7257.0,2711,696,168,70,0.2567318332718554,0.06196975285872372,0.02582073035780155,0.19476208041313167
170303,180303,Moquegua,Ilo,Pacocha,0.2371638799999999,1.82289012,1.030027,25.0,1865.0,4676.0,3608,68,251,864,0.018847006651884702,0.06956762749445676,0.2394678492239468,-0.05072062084257206
180101,190101,Pasco,Pasco,Chaupimarca,19.81202448,29.415973519999998,24.613999,14.0,1264.0,26924.0,14149,1595,1565,652,0.11272881475722665,0.11060852357057036,0.04608099512333027,0.002120291186656298
180103,190102,Pasco,Pasco,Huachón,37.637746840000005,57.62551716000001,47.63163200000001,8.0,442.0,4601.0,1777,370,638,53,0.20821609454136183,0.3590320765334834,0.029825548677546426,-0.15081598199212157
180104,190103,Pasco,Pasco,Huariaca,28.08517364,47.53490436,37.810039,10.0,810.0,6925.0,3252,579,431,138,0.17804428044280443,0.1325338253382534,0.042435424354243544,0.04551045510455104
180105,190104,Pasco,Pasco,Huayllay,16.7637528,28.8348832,22.799318,14.0,1350.0,9451.0,3844,556,417,117,0.14464099895941726,0.10848074921956295,0.03043704474505723,0.03616024973985431
180106,190105,Pasco,Pasco,Ninacaca,36.42502227999999,57.36480772,46.894915,8.0,464.0,4137.0,2487,751,260,84,0.30197024527543226,0.10454362685967028,0.033775633293124246,0.19742661841576198
180107,190106,Pasco,Pasco,Pallanchacra,42.902837760000004,67.79579424,55.349316,6.0,193.0,1551.0,1099,299,115,16,0.27206551410373064,0.10464058234758872,0.014558689717925387,0.16742493175614193
180108,190107,Pasco,Pasco,Paucartambo,39.18841072,55.08241528,47.135413,8.0,451.0,9858.0,5520,1978,585,190,0.35833333333333334,0.10597826086956522,0.034420289855072464,0.2523550724637681
180109,190108,Pasco,Pasco,San Francisco De Asís De Yarusyacán,34.9166034,58.2467186,46.581661,8.0,474.0,3818.0,2924,605,313,68,0.20690834473324213,0.10704514363885088,0.023255813953488372,0.09986320109439124
180110,190109,Pasco,Pasco,Simón Bolívar,17.3550144,36.4571156,26.906065,12.0,1186.0,12708.0,6702,849,714,229,0.12667860340196957,0.10653536257833482,0.03416890480453596,0.02014324082363475
180111,190110,Pasco,Pasco,Ticlacayán,43.61966244,65.67529156,54.647477,6.0,211.0,2847.0,2243,473,384,48,0.2108782880071333,0.17119928666963888,0.02139991083370486,0.03967900133749441
180112,190111,Pasco,Pasco,Tinyahuarco,11.988933560000001,26.697122439999998,19.343028,15.0,1450.0,7278.0,3069,313,395,155,0.10198761811665037,0.12870641902899968,0.050505050505050504,-0.026718800912349308
180113,190112,Pasco,Pasco,Vicco,19.960221519999997,40.33163048,30.145926,12.0,1080.0,3802.0,1862,177,379,152,0.09505907626208378,0.20354457572502685,0.08163265306122448,-0.10848549946294307
180114,190113,Pasco,Pasco,Yanacancha,12.862580240000002,24.46149176,18.662036,15.0,1489.0,31264.0,11580,1275,1161,595,0.11010362694300518,0.10025906735751296,0.051381692573402415,0.009844559585492227
180201,190201,Pasco,Daniel Alcides Carrión,Yanahuanca,34.623432799999996,57.9209532,46.272193,8.0,484.0,11495.0,6222,2629,429,119,0.4225329476052716,0.06894889103182257,0.01912568306010929,0.35358405657344905
180202,190202,Pasco,Daniel Alcides Carrión,Chacayán,40.87377112,66.48716088,53.680466,6.0,240.0,1820.0,929,326,74,25,0.35091496232508074,0.07965554359526372,0.02691065662002153,0.271259418729817
180203,190203,Pasco,Daniel Alcides Carrión,Goyllarisquizga,41.21253044000001,65.85535956000001,53.53394500000001,6.0,244.0,1445.0,410,100,47,8,0.24390243902439024,0.11463414634146342,0.01951219512195122,0.12926829268292683
180204,190204,Pasco,Daniel Alcides Carrión,Paucar,41.139931,64.121421,52.630675999999994,7.0,276.0,1779.0,864,364,77,22,0.4212962962962963,0.08912037037037036,0.02546296296296296,0.33217592592592593
180205,190205,Pasco,Daniel Alcides Carrión,San Pedro De Pillao,38.30106156,59.26174844,48.781405,7.0,397.0,1377.0,766,290,50,21,0.3785900783289817,0.06527415143603134,0.02741514360313316,0.3133159268929504
180206,190206,Pasco,Daniel Alcides Carrión,Santa Ana De Tusi,62.915260399999994,81.3864376,72.150849,3.0,21.0,23986.0,2790,973,195,54,0.3487455197132617,0.06989247311827956,0.01935483870967742,0.2788530465949821
180207,190207,Pasco,Daniel Alcides Carrión,Tapuc,36.416544880000004,62.59007912,49.503312,7.0,378.0,2180.0,1178,331,102,35,0.28098471986417656,0.0865874363327674,0.029711375212224108,0.19439728353140917
180208,190208,Pasco,Daniel Alcides Carrión,Vilcabamba,33.907489080000005,55.432412920000004,44.669951000000005,8.0,547.0,2097.0,869,204,73,33,0.23475258918296893,0.08400460299194476,0.0379746835443038,0.15074798619102417
180301,190301,Pasco,Oxapampa,Oxapampa,16.25322796,26.316452039999998,21.28484,14.0,1396.0,17255.0,9359,523,2814,1972,0.05588203867934608,0.30067314884068813,0.21070627203761086,-0.24479111016134206
180302,190302,Pasco,Oxapampa,Chontabamba,16.25322796,26.316452039999998,21.28484,14.0,1397.0,6412.0,3069,282,1086,475,0.09188660801564028,0.35386119257087,0.15477354187031606,-0.2619745845552297
180303,190303,Pasco,Oxapampa,Huancabamba,25.706995640000002,41.11834236,33.412669,11.0,966.0,7028.0,3700,318,2045,278,0.08594594594594594,0.5527027027027027,0.07513513513513513,-0.46675675675675676
180304,190306,Pasco,Oxapampa,Puerto Bermúdez,39.64814728,56.03014871999999,47.839147999999994,8.0,434.0,21511.0,5350,1388,1531,240,0.2594392523364486,0.2861682242990654,0.044859813084112146,-0.02672897196261681
180305,190307,Pasco,Oxapampa,Villa Rica,23.282035159999996,36.73931284,30.010673999999995,12.0,1088.0,18610.0,8569,896,2845,864,0.10456295950519313,0.3320107363753063,0.10082856809429339,-0.2274477768701132
180306,190305,Pasco,Oxapampa,Pozuzo,27.9160048,45.0773532,36.496679,10.0,854.0,4580.0,2137,296,737,550,0.13851193261581657,0.3448759943846514,0.2573701450631727,-0.20636406176883482
180307,190304,Pasco,Oxapampa,Palcazu,29.01419996,46.136462040000005,37.575331000000006,10.0,814.0,8076.0,2604,504,1089,191,0.1935483870967742,0.4182027649769585,0.07334869431643626,-0.22465437788018433
180308,190308,Pasco,Oxapampa,Constitución,24.70335524,48.58980076,36.646578000000005,10.0,844.0,17089.0,5235,2142,951,152,0.4091690544412607,0.18166189111747852,0.02903533906399236,0.2275071633237822
190101,200101,Piura,Piura,Piura,4.968411479999999,14.60381852,9.786115,19.0,1734.0,177748.0,97789,3357,18631,18058,0.03432901451083455,0.19052245140046425,0.18466289664481692,-0.1561934368896297
190103,200104,Piura,Piura,Castilla,10.818946239999999,21.682073759999998,16.25051,16.0,1557.0,183759.0,80072,4431,19783,8218,0.05533769607353382,0.2470651413727645,0.10263263063243082,-0.1917274452992307
190104,200105,Piura,Piura,Catacaos,23.15108636,40.58277364,31.86693,11.0,1015.0,80950.0,36513,2844,11986,1602,0.07789006655163914,0.328266644756662,0.04387478432339167,-0.25037657820502285
190105,200109,Piura,Piura,La Arena,23.78476396,52.36263804,38.073701,10.0,796.0,41286.0,14982,3125,4075,324,0.20858363369376584,0.27199305833667065,0.021625951141369643,-0.0634094246429048
190106,200110,Piura,Piura,La Unión,23.15108636,40.58277364,31.86693,11.0,1017.0,44355.0,18037,2375,4700,418,0.1316737816710096,0.2605754837278927,0.023174585574097687,-0.1289017020568831
190107,200111,Piura,Piura,Las Lomas,28.064609120000007,54.869188879999996,41.466899,9.0,658.0,29241.0,12728,3433,3785,496,0.26972030169704586,0.29737586423632933,0.03896920175989944,-0.027655562539283474
190109,200114,Piura,Piura,Tambo Grande,24.599515359999998,51.54788464,38.0737,10.0,797.0,124028.0,41945,3764,17613,1065,0.08973655978066515,0.4199070210990583,0.025390392180236022,-0.33017046131839317
190113,200107,Piura,Piura,Cura Mori,23.15108636,40.58277364,31.86693,11.0,1016.0,20065.0,8261,2317,2669,139,0.280474518823387,0.3230843723520155,0.016826050114998183,-0.042609853528628505
190114,200108,Piura,Piura,El Tallán,27.25722236,54.148849639999995,40.703036,9.0,685.0,5628.0,2271,596,701,22,0.2624394539850286,0.3086745926904447,0.009687362395420519,-0.04623513870541612
190115,200115,Piura,Piura,Veintiséis De Octubre,10.818946239999999,21.682073759999998,16.25051,16.0,1558.0,187787.0,76197,4199,18869,5348,0.055107156449728995,0.24763442130267596,0.07018649028176963,-0.19252726485294697
190201,200201,Piura,Ayabaca,Ayabaca,41.78042924,64.28870076,53.034565,6.0,263.0,32889.0,7659,4187,517,81,0.5466771118945032,0.06750228489358924,0.010575793184488837,0.47917482700091396
190202,200202,Piura,Ayabaca,Frías,49.2699722,73.4637418,61.366856999999996,5.0,103.0,21370.0,4468,2096,641,121,0.4691136974037601,0.14346463742166518,0.027081468218442255,0.3256490599820949
190203,200204,Piura,Ayabaca,Lagunas,56.02975236,80.02332364,68.026538,4.0,43.0,5816.0,1510,973,64,63,0.6443708609271523,0.0423841059602649,0.041721854304635764,0.6019867549668875
190204,200205,Piura,Ayabaca,Montero,33.256479240000004,60.62270876,46.939594,8.0,461.0,6628.0,2297,926,270,96,0.40313452329124944,0.1175446234218546,0.04179364388332608,0.28558989986939487
190205,200206,Piura,Ayabaca,Pacaipampa,56.969846079999996,77.36669192000001,67.16826900000001,4.0,49.0,23262.0,5795,3835,337,74,0.6617773943054357,0.05815358067299396,0.01276962899050906,0.6036238136324418
190206,200208,Piura,Ayabaca,Sapillica,50.73026211999999,73.25880787999999,61.99453499999999,5.0,99.0,11065.0,3502,2341,268,49,0.6684751570531126,0.07652769845802398,0.013992004568817818,0.5919474585950886
190207,200209,Piura,Ayabaca,Sicchez,33.24015748000001,59.244994520000006,46.24257600000001,8.0,485.0,1642.0,759,276,151,32,0.36363636363636365,0.19894598155467721,0.04216073781291173,0.16469038208168643
190208,200210,Piura,Ayabaca,Suyo,23.586732599999998,47.4921274,35.539429999999996,10.0,891.0,12008.0,4888,1201,1902,81,0.24570376432078558,0.3891162029459902,0.016571194762684125,-0.1434124386252046
190209,200203,Piura,Ayabaca,Jililí,37.398980120000004,65.54831588,51.473648000000004,7.0,322.0,2675.0,1141,444,229,27,0.38913234005258546,0.2007011393514461,0.02366345311130587,0.18843120070113936
190210,200207,Piura,Ayabaca,Paimas,31.083642199999993,56.9376298,44.010636,8.0,576.0,10382.0,4216,1584,945,93,0.3757115749525617,0.224146110056926,0.022058823529411766,0.1515654648956357
190301,200301,Piura,Huancabamba,Huancabamba,31.93521012,55.10555788,43.520384,8.0,590.0,29446.0,10638,3863,1977,275,0.3631321677006956,0.18584320360970108,0.025850723820266968,0.17728896409099454
190302,200302,Piura,Huancabamba,Canchaque,23.69586516,46.47343284,35.084649,10.0,908.0,7628.0,3523,1287,600,176,0.36531365313653136,0.17030939540164633,0.04995742265114959,0.19500425773488503
190303,200304,Piura,Huancabamba,Huarmaca,41.77534436,66.62778764000001,54.201566,6.0,220.0,37489.0,11723,6500,2324,115,0.5544655804828116,0.19824277062185447,0.009809775654695896,0.3562228098609571
190304,200307,Piura,Huancabamba,Sondor,40.15627156,65.67023444,52.913253,6.0,265.0,7425.0,2647,1453,315,37,0.5489233094068757,0.11900264450321119,0.013978088401964487,0.42992066490366454
190305,200308,Piura,Huancabamba,Sondorillo,41.47062884,68.61239916000001,55.04151400000001,6.0,199.0,11172.0,4108,2700,513,30,0.6572541382667965,0.12487828627069134,0.007302823758519961,0.5323758519961052
190306,200303,Piura,Huancabamba,El Carmen De La Frontera,39.863981360000004,65.62008264,52.74203200000001,6.0,270.0,11797.0,4572,2216,461,75,0.4846894138232721,0.10083114610673666,0.016404199475065617,0.3838582677165354
190307,200306,Piura,Huancabamba,San Miguel De El Faique,32.03401728,54.05111672,43.042567000000005,9.0,604.0,9395.0,3468,1940,456,92,0.5594002306805075,0.1314878892733564,0.0265282583621684,0.42791234140715106
190308,200305,Piura,Huancabamba,Lalaquiz,38.802499239999996,65.43862876,52.120564,7.0,294.0,4181.0,1581,805,148,31,0.5091714104996837,0.09361163820366857,0.0196078431372549,0.41555977229601515
190401,200401,Piura,Morropón,Chulucanas,21.23619872,39.919381279999996,30.57779,12.0,1059.0,89735.0,39126,2229,16372,2301,0.05696978990952308,0.4184429790931861,0.05880999846649287,-0.36147318918366306
190402,200402,Piura,Morropón,Buenos Aires,21.23619872,39.919381279999996,30.57779,12.0,1060.0,10211.0,4764,556,2246,193,0.11670864819479429,0.4714525608732158,0.04051217464315701,-0.35474391267842154
